,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5041,77.0,6.0,20.0,4.83,4.54,12.54,1.96,4.88,2.83,4.0,1.0,3.37,1.46,9.29,1.0
5042,75.0,3.0,6.0,14.62,14.71,14.0,7.46,14.5,9.83,14.46,11.71,13.54,13.17,19.7,0.0
5043,76.0,1.0,28.0,20.3,11.34,20.79,12.21,12.29,11.08,16.71,7.41,16.5,18.08,6.54,0.0
5044,77.0,1.0,14.0,25.84,15.79,24.54,15.0,16.66,13.5,22.08,9.67,14.58,21.04,18.38,0.0
5045,76.0,3.0,5.0,15.5,19.38,9.83,9.38,18.0,13.83,11.54,15.12,16.25,15.83,17.75,0.0
5046,63.0,5.0,10.0,30.91,18.21,21.12,19.62,26.2,18.38,23.09,17.37,20.08,17.37,20.25,0.0
5047,63.0,1.0,11.0,18.84,10.58,16.79,4.25,10.75,6.42,9.79,8.79,5.41,7.46,8.17,1.0
5048,78.0,11.0,3.0,15.46,14.75,13.08,6.79,10.92,9.08,13.21,13.59,12.12,13.0,20.41,0.0
5049,64.0,1.0,21.0,1.87,4.75,4.29,0.5,5.04,0.71,1.92,0.96,0.46,0.46,7.21,1.0
5050,63.0,10.0,17.0,13.08,12.46,11.08,5.5,12.38,8.67,10.37,11.38,8.46,10.75,19.62,0.0
5051,69.0,5.0,2.0,13.08,3.75,16.75,5.88,6.04,4.88,11.38,7.96,9.54,9.25,7.92,0.0
5052,77.0,3.0,17.0,27.5,18.75,20.21,14.46,17.0,14.88,18.34,17.5,15.96,17.54,20.88,0.0
5053,66.0,10.0,28.0,12.38,9.21,18.54,8.17,6.58,2.33,7.75,2.58,4.29,5.09,6.71,1.0
5054,69.0,8.0,23.0,16.79,9.96,11.17,8.92,10.41,7.33,9.54,5.29,8.71,10.21,9.17,0.0
5055,73.0,1.0,2.0,15.75,12.12,15.04,8.0,8.79,10.41,13.25,9.67,9.04,10.17,12.29,1.0
5056,66.0,10.0,3.0,16.96,24.17,12.33,12.46,23.38,13.13,21.29,15.79,14.62,17.41,25.25,0.0
5057,62.0,7.0,23.0,3.08,6.17,6.38,1.96,4.42,2.0,5.88,2.96,2.58,4.92,7.54,1.0
5058,70.0,12.0,15.0,6.04,7.25,9.21,3.58,8.08,5.63,5.04,6.25,6.46,7.83,9.42,0.0
5059,62.0,5.0,1.0,9.62,9.54,3.58,3.33,8.75,3.75,2.25,2.58,1.67,2.37,7.29,1.0
5060,65.0,3.0,13.0,6.21,5.5,10.79,4.38,4.29,2.96,8.58,4.12,4.92,8.04,8.21,1.0
5061,65.0,7.0,6.0,5.13,6.92,5.88,2.21,3.63,2.33,4.88,2.46,5.37,4.92,4.83,1.0
5062,62.0,5.0,8.0,12.75,11.04,13.08,8.17,9.96,6.71,11.34,9.13,6.29,8.87,14.83,1.0
5063,72.0,9.0,3.0,8.71,6.08,19.5,5.66,7.38,4.46,6.38,6.58,6.71,5.0,11.46,1.0
5064,67.0,7.0,22.0,6.0,7.54,15.04,2.67,5.71,2.67,3.21,5.25,3.33,4.46,7.21,1.0
5065,66.0,7.0,8.0,7.92,8.5,7.79,3.79,8.0,4.63,5.83,5.63,6.5,7.33,11.5,1.0
5066,64.0,1.0,13.0,14.25,11.71,18.5,7.41,12.29,6.25,15.04,12.21,8.75,14.33,14.21,0.0
5067,77.0,3.0,2.0,12.62,15.34,15.59,7.33,13.04,12.87,13.25,12.21,13.29,13.04,22.46,0.0
5068,68.0,4.0,16.0,16.29,14.46,11.96,9.42,14.54,10.41,11.0,13.37,9.29,10.54,14.46,0.0
5069,72.0,6.0,26.0,5.63,6.87,9.75,5.58,7.0,4.67,5.91,7.29,5.37,6.5,14.12,1.0
5070,69.0,9.0,25.0,10.41,10.58,9.54,4.42,13.88,8.17,9.96,11.83,10.0,10.13,22.13,0.0
5071,71.0,11.0,11.0,4.25,4.42,7.17,0.92,4.79,0.96,2.88,0.87,1.79,1.29,5.71,1.0
5072,76.0,9.0,9.0,24.54,20.0,20.5,15.09,16.08,13.17,21.25,12.96,16.21,17.37,21.54,0.0
5073,78.0,5.0,23.0,11.87,15.5,7.92,5.17,8.96,4.58,8.5,7.0,7.67,8.04,14.62,1.0
5074,78.0,8.0,23.0,3.04,2.13,6.42,1.42,2.58,1.21,1.25,1.38,5.0,3.5,6.67,1.0
5075,63.0,7.0,16.0,8.87,9.17,7.21,6.04,10.29,7.0,10.29,9.5,8.75,8.67,12.5,1.0
5076,71.0,2.0,23.0,11.96,12.04,9.62,3.29,8.83,4.12,6.58,6.83,6.54,8.17,16.46,0.0
5077,66.0,12.0,29.0,19.79,17.62,16.33,10.79,18.5,10.75,16.5,7.83,11.12,7.75,10.79,1.0
5078,73.0,9.0,13.0,14.92,10.34,15.96,6.21,8.67,6.71,10.17,9.67,7.75,4.71,9.67,1.0
5079,64.0,9.0,6.0,10.58,4.63,5.83,6.04,10.29,6.75,8.58,7.54,7.87,9.42,11.08,1.0
5080,72.0,10.0,25.0,11.83,11.34,8.87,4.21,9.21,5.83,9.17,10.25,8.71,9.25,19.38,0.0
5081,77.0,3.0,12.0,9.79,9.29,10.54,4.12,8.92,7.75,9.67,6.0,8.21,5.63,8.08,1.0
5082,71.0,12.0,28.0,13.25,9.67,19.12,7.5,11.34,7.33,13.25,9.21,9.46,7.75,9.04,1.0
5083,64.0,12.0,6.0,21.75,16.96,20.12,10.83,16.75,13.17,19.38,14.33,13.08,16.92,21.25,0.0
5084,76.0,3.0,29.0,16.17,14.54,13.83,9.92,17.16,11.12,17.0,14.0,16.04,15.67,20.3,0.0
5085,68.0,9.0,16.0,14.79,8.83,22.54,8.83,8.54,3.88,10.79,6.5,7.54,7.12,10.0,1.0
5086,69.0,3.0,20.0,6.87,11.04,7.71,4.96,8.96,5.5,4.08,6.38,5.58,7.79,10.54,0.0
5087,71.0,9.0,17.0,12.25,9.0,8.17,5.21,11.08,7.29,7.33,4.54,5.75,5.63,13.21,1.0
5088,74.0,9.0,4.0,16.21,15.37,14.58,7.17,16.17,9.59,12.79,9.38,12.25,6.63,12.46,1.0
5089,71.0,3.0,25.0,14.5,13.25,11.12,9.67,13.7,9.04,14.83,10.25,15.46,11.12,15.87,0.0
5090,75.0,10.0,11.0,8.42,3.79,13.42,3.92,4.42,1.87,6.0,2.88,5.09,1.67,6.08,1.0
5091,70.0,5.0,11.0,6.08,6.96,3.54,2.42,4.38,5.25,5.75,4.58,4.79,6.87,8.58,0.0
5092,61.0,5.0,13.0,11.0,11.54,11.71,8.83,12.83,9.92,5.21,8.71,7.92,8.63,9.17,1.0
5093,75.0,6.0,25.0,6.17,6.25,9.62,2.37,5.71,1.04,1.79,4.5,3.42,3.37,5.63,1.0
5094,71.0,12.0,4.0,4.08,6.67,7.12,2.08,5.09,5.25,9.67,4.54,6.58,7.0,13.04,0.0
5095,66.0,12.0,21.0,16.38,11.25,8.17,7.21,15.0,8.29,17.16,12.25,12.83,11.08,17.54,0.0
5096,65.0,2.0,12.0,14.71,14.46,14.33,10.29,17.46,13.21,21.04,14.21,16.42,16.33,20.21,0.0
5097,76.0,1.0,5.0,12.79,11.67,12.58,4.96,9.71,6.08,15.63,10.13,13.04,10.63,15.16,0.0
5098,70.0,11.0,11.0,12.58,15.29,10.79,7.08,12.08,8.75,11.92,8.71,10.41,9.92,18.71,0.0
5099,75.0,10.0,21.0,23.83,25.84,18.88,9.59,22.79,14.37,16.66,16.71,14.75,12.5,20.67,0.0
5100,73.0,8.0,27.0,16.33,9.67,9.79,5.88,10.37,5.5,2.92,4.04,6.08,5.41,10.75,1.0
5101,63.0,10.0,21.0,19.5,11.12,18.63,9.92,12.46,10.71,13.88,10.41,10.17,12.21,15.09,0.0
5102,78.0,8.0,27.0,4.21,1.75,6.21,2.21,1.42,2.58,1.54,1.58,2.88,3.79,8.75,1.0
5103,76.0,8.0,2.0,8.83,7.21,7.83,4.92,9.75,6.96,10.58,7.29,9.29,9.59,11.71,0.0
5104,67.0,1.0,1.0,6.46,4.46,6.5,3.21,6.67,3.79,11.38,3.83,7.71,9.08,10.67,0.0
5105,78.0,9.0,9.0,15.21,16.21,17.04,8.58,15.63,15.37,15.29,14.33,15.29,13.33,22.58,0.0
5106,74.0,6.0,16.0,8.5,5.54,6.25,2.13,4.96,2.37,2.37,5.54,3.46,3.04,10.54,1.0
5107,75.0,3.0,18.0,12.83,11.12,13.21,4.54,7.96,4.21,10.5,7.0,6.29,7.04,7.92,1.0
5108,69.0,5.0,13.0,6.34,5.71,8.87,4.71,6.58,3.96,5.46,5.41,4.21,7.17,11.12,1.0
5109,69.0,2.0,1.0,18.58,19.79,12.75,10.54,18.05,7.62,15.29,10.21,13.17,12.0,21.84,0.0
5110,78.0,6.0,23.0,17.58,15.25,11.17,9.29,13.29,11.5,10.34,11.21,10.13,12.21,19.29,0.0
5111,66.0,2.0,8.0,17.16,12.0,15.0,6.83,10.34,3.33,4.58,2.54,2.96,10.13,7.12,0.0
5112,70.0,2.0,24.0,17.16,15.87,9.17,7.62,14.67,8.29,15.29,10.75,12.33,9.79,19.25,0.0
5113,61.0,9.0,27.0,11.34,6.96,9.38,6.0,11.25,6.34,8.08,6.25,7.0,10.13,14.29,1.0
5114,77.0,9.0,25.0,13.83,12.46,12.46,4.46,11.12,8.42,11.08,10.29,8.92,9.0,15.16,0.0
5115,64.0,9.0,4.0,6.71,3.21,4.29,2.42,5.25,1.17,2.46,2.17,2.37,4.08,4.5,1.0
5116,78.0,1.0,17.0,12.83,5.83,7.87,2.75,6.54,3.46,8.33,5.09,4.96,4.88,9.33,1.0
5117,61.0,1.0,5.0,13.33,13.25,11.42,6.17,10.71,8.21,11.92,6.54,10.92,10.34,12.92,1.0
5118,74.0,10.0,2.0,19.95,14.21,15.96,9.08,12.83,8.08,13.92,11.38,10.75,11.21,17.16,0.0
5119,77.0,8.0,16.0,11.71,7.79,18.0,6.21,7.71,9.25,15.37,7.54,10.75,8.38,10.21,0.0
5120,68.0,9.0,11.0,5.21,7.54,6.83,1.67,6.17,2.33,3.46,4.63,2.37,2.62,11.12,1.0
5121,67.0,9.0,10.0,8.75,3.0,7.29,3.5,6.21,4.5,3.5,6.17,5.29,5.79,6.17,1.0
5122,63.0,11.0,21.0,26.38,24.67,22.67,17.41,26.42,18.91,24.71,20.38,20.5,21.34,30.0,0.0
5123,74.0,4.0,6.0,13.13,2.71,13.25,4.12,8.29,5.13,6.87,9.96,8.0,7.0,8.63,1.0
5124,77.0,6.0,16.0,8.5,2.58,18.0,2.21,6.34,9.46,10.0,5.83,9.87,7.46,12.29,1.0
5125,65.0,6.0,30.0,11.96,9.0,10.25,8.5,8.25,4.79,8.5,7.62,7.12,9.62,8.42,1.0
5126,69.0,12.0,8.0,11.58,7.25,9.83,6.08,6.67,4.71,7.25,7.62,6.58,6.29,10.96,1.0
5127,73.0,4.0,25.0,10.54,9.25,10.58,3.08,6.87,6.83,5.04,6.34,7.41,4.38,10.41,1.0
5128,74.0,12.0,7.0,14.88,13.79,10.96,10.13,22.0,10.37,21.67,16.08,17.62,12.25,19.58,0.0
5129,75.0,8.0,23.0,9.5,6.92,8.63,4.88,8.58,5.09,6.29,7.96,8.08,7.21,11.63,1.0
5130,77.0,8.0,21.0,11.83,5.37,8.63,4.58,4.12,2.79,7.96,2.83,4.38,1.5,6.5,1.0
5131,71.0,6.0,3.0,13.54,9.04,25.5,6.04,9.75,10.0,8.63,9.67,12.04,9.0,10.92,1.0
5132,72.0,8.0,10.0,5.75,7.12,6.67,2.58,7.41,4.79,7.17,5.54,6.46,4.42,7.96,1.0
5133,73.0,4.0,29.0,14.75,12.96,13.13,5.71,10.63,6.0,6.63,8.33,6.92,4.42,9.59,1.0
5134,73.0,11.0,27.0,8.96,8.71,9.0,3.21,8.46,3.0,4.46,3.79,5.17,4.79,9.08,1.0
5135,63.0,8.0,22.0,12.08,10.75,10.41,4.5,11.96,7.58,7.62,9.71,8.08,9.59,15.46,1.0
5136,73.0,10.0,24.0,10.46,11.79,8.17,2.46,7.41,4.75,4.5,8.63,4.54,8.92,17.54,0.0
5137,75.0,5.0,1.0,22.54,16.04,17.16,7.75,13.92,8.75,13.88,11.04,13.42,11.46,15.25,0.0
5138,69.0,12.0,18.0,11.71,8.42,12.21,4.58,8.46,7.38,10.13,9.54,10.21,10.41,9.54,0.0
5139,75.0,8.0,26.0,3.13,5.66,7.21,1.46,1.46,1.13,2.46,6.96,5.37,4.33,12.58,1.0
5140,76.0,3.0,21.0,9.54,10.21,7.58,3.67,8.33,3.88,6.83,6.21,7.75,8.54,9.38,1.0
5141,71.0,7.0,17.0,6.34,5.83,9.79,3.67,5.71,0.83,6.5,2.62,3.71,2.0,3.25,1.0
5142,77.0,3.0,29.0,8.58,5.5,5.54,2.04,3.58,4.71,7.79,4.54,4.58,5.54,13.67,1.0
5143,73.0,9.0,6.0,8.96,10.88,10.58,4.42,8.29,6.71,5.63,10.79,7.21,8.04,19.58,0.0
5144,76.0,7.0,14.0,11.46,11.17,10.88,6.42,10.41,7.87,10.34,7.58,9.96,8.87,16.58,1.0
5145,67.0,6.0,7.0,14.25,9.54,8.04,6.71,13.75,6.34,8.67,10.25,9.08,10.92,12.71,0.0
5146,72.0,7.0,5.0,7.58,9.04,8.46,5.04,9.71,6.13,8.42,6.46,8.96,5.75,13.37,0.0
5147,76.0,5.0,17.0,19.17,11.5,20.08,10.79,9.25,4.83,13.88,8.5,10.79,8.71,12.21,1.0
5148,69.0,9.0,16.0,10.71,9.21,10.54,4.29,11.83,6.29,7.71,10.29,8.67,6.04,11.25,0.0
5149,64.0,4.0,17.0,15.0,11.58,14.25,9.87,14.09,10.79,12.79,11.75,8.79,11.25,13.25,1.0
5150,63.0,9.0,23.0,8.54,14.96,5.25,5.04,12.0,6.83,5.09,11.21,6.87,10.75,23.75,0.0
5151,78.0,5.0,21.0,2.42,3.54,7.46,1.46,2.75,0.54,3.04,1.67,3.42,4.5,4.33,1.0
5152,74.0,3.0,30.0,4.33,12.87,3.5,1.63,10.37,2.83,2.21,8.38,4.0,4.54,13.42,1.0
5153,62.0,5.0,11.0,14.96,14.25,12.67,8.75,11.79,7.67,11.04,11.54,8.42,9.83,12.08,1.0
5154,72.0,7.0,4.0,14.58,10.04,16.58,5.17,10.34,6.0,7.62,4.92,7.92,4.33,11.71,1.0
5155,68.0,10.0,4.0,13.33,15.34,9.79,7.87,12.62,6.79,4.79,9.87,8.17,8.38,11.08,1.0
5156,76.0,5.0,25.0,13.46,10.71,7.87,6.34,11.54,7.41,10.0,9.21,10.46,9.83,17.12,0.0
5157,67.0,9.0,7.0,5.66,4.63,4.54,2.75,5.09,2.96,5.41,3.71,4.67,3.58,8.0,1.0
5158,71.0,1.0,29.0,7.04,6.92,6.92,3.25,4.25,1.42,7.08,2.96,6.13,4.33,9.08,1.0
5159,72.0,6.0,14.0,8.0,6.75,9.25,5.37,6.42,3.04,3.08,5.46,5.37,4.88,7.17,1.0
5160,62.0,2.0,6.0,21.84,18.29,20.25,12.12,18.79,12.29,18.75,18.41,14.21,17.75,28.12,0.0
5161,72.0,5.0,30.0,19.08,15.59,13.37,12.25,20.04,12.83,19.55,16.33,16.62,16.42,20.04,0.0
5162,72.0,1.0,12.0,19.83,14.42,18.16,7.58,13.42,10.25,11.87,9.38,11.38,13.59,18.08,0.0
5163,75.0,9.0,14.0,20.5,12.83,16.46,8.21,10.41,8.17,12.92,9.38,10.13,11.08,18.12,0.0
5164,63.0,1.0,28.0,7.5,6.34,3.37,0.92,5.25,1.08,1.33,1.71,0.29,1.38,1.96,1.0
5165,71.0,4.0,1.0,15.96,9.42,11.79,8.54,14.37,11.54,9.29,10.63,10.92,10.63,16.79,0.0
5166,72.0,7.0,28.0,7.96,5.5,5.5,3.46,5.75,2.62,3.75,3.54,6.0,1.87,8.71,1.0
5167,71.0,2.0,13.0,18.84,22.46,14.33,12.67,22.79,13.46,19.62,17.04,19.7,15.34,26.79,0.0
5168,73.0,7.0,11.0,13.29,8.04,9.5,5.83,10.58,7.62,10.92,7.5,11.04,9.17,11.0,1.0
5169,65.0,8.0,23.0,10.71,6.58,9.92,5.5,8.96,6.13,11.87,5.66,6.87,9.87,10.37,1.0
5170,72.0,10.0,5.0,18.88,16.66,11.92,5.21,9.42,5.41,7.04,10.0,9.5,7.04,13.0,1.0
5171,69.0,2.0,3.0,10.92,9.83,11.21,3.25,7.54,1.38,8.92,5.46,3.83,4.42,14.79,1.0
5172,71.0,5.0,24.0,8.08,7.54,7.33,2.33,4.29,2.58,2.54,5.0,5.46,4.88,12.67,0.0
5173,69.0,11.0,2.0,24.04,24.87,21.37,13.54,22.08,15.21,19.41,17.58,18.41,17.75,23.42,0.0
5174,65.0,12.0,17.0,26.3,20.75,23.09,11.67,16.42,11.34,17.92,14.5,11.29,16.96,18.21,0.0
5175,61.0,2.0,12.0,16.0,16.92,17.25,8.38,11.75,10.37,11.71,14.37,10.37,14.62,25.41,0.0
5176,66.0,5.0,7.0,15.71,12.08,14.21,8.71,10.75,7.58,9.38,7.58,8.67,10.41,14.37,1.0
5177,71.0,2.0,12.0,25.33,22.46,22.67,15.79,24.67,18.34,21.71,18.25,20.71,19.21,27.16,0.0
5178,68.0,5.0,15.0,13.0,8.42,11.08,9.62,14.0,10.63,16.58,13.33,12.83,11.29,14.71,0.0
5179,63.0,11.0,3.0,12.87,10.08,11.25,4.25,8.12,5.66,7.33,9.96,6.5,8.58,11.5,1.0
5180,64.0,6.0,20.0,11.5,6.04,11.58,6.63,10.13,6.08,10.25,7.38,9.17,11.63,8.75,0.0
5181,73.0,9.0,28.0,16.21,23.21,13.21,9.79,17.71,9.08,16.42,11.0,11.21,11.63,17.79,0.0
5182,75.0,8.0,5.0,12.46,15.12,10.96,9.33,14.96,8.63,7.75,9.5,11.63,8.92,8.29,0.0
5183,64.0,4.0,8.0,11.83,13.04,12.17,6.34,10.37,8.33,11.63,14.17,6.54,11.83,20.3,0.0
5184,74.0,1.0,27.0,23.04,21.96,19.04,12.83,19.29,14.33,15.96,17.25,14.96,16.21,19.41,0.0
5185,71.0,12.0,18.0,26.5,20.25,20.0,15.09,17.58,14.21,14.62,14.21,16.29,17.29,28.04,0.0
5186,71.0,2.0,2.0,6.29,2.75,7.12,1.42,7.08,4.0,11.67,6.92,8.33,8.21,14.92,0.0
5187,65.0,3.0,12.0,14.46,13.46,15.5,9.38,14.88,12.17,13.17,12.75,11.71,11.87,12.54,0.0
5188,62.0,9.0,11.0,18.96,10.92,15.59,6.29,9.87,6.0,8.38,8.04,5.25,7.58,15.63,1.0
5189,67.0,3.0,25.0,20.79,15.37,17.75,12.71,15.16,12.67,17.12,14.25,13.59,14.92,20.5,0.0
5190,62.0,3.0,11.0,5.46,2.88,6.54,3.58,6.0,5.71,10.92,9.67,9.83,7.75,7.87,1.0
5191,72.0,8.0,8.0,14.79,12.58,11.0,8.25,13.21,8.04,14.12,9.71,11.96,10.54,12.67,1.0
5192,71.0,1.0,19.0,13.88,11.96,11.5,6.38,13.04,8.33,15.96,7.92,10.54,10.92,15.96,0.0
5193,61.0,10.0,23.0,19.25,15.41,15.59,10.79,17.67,12.17,16.21,13.25,14.12,17.75,22.29,0.0
5194,71.0,5.0,12.0,10.08,1.83,14.5,3.33,3.67,3.33,5.17,2.37,4.96,2.29,6.71,1.0
5195,73.0,4.0,8.0,19.0,14.58,18.54,9.46,9.29,9.67,12.04,9.33,10.21,11.12,14.88,0.0
5196,72.0,3.0,13.0,15.83,11.08,15.67,7.04,11.46,8.29,11.46,6.21,10.37,8.12,11.21,1.0
5197,68.0,7.0,29.0,5.58,3.75,10.34,2.92,3.92,2.21,5.96,4.0,5.58,3.08,3.46,1.0
5198,71.0,7.0,5.0,8.04,4.29,6.29,2.58,4.25,1.0,3.88,2.54,3.54,1.87,7.25,1.0
5199,62.0,9.0,24.0,8.54,9.13,8.5,4.12,9.0,4.79,4.88,4.5,4.29,5.21,6.25,1.0
5200,64.0,11.0,21.0,3.25,9.21,6.13,0.75,5.33,2.5,6.46,7.29,3.54,7.33,14.96,1.0
5201,62.0,4.0,7.0,19.29,16.29,17.67,11.96,19.29,12.79,22.5,12.75,16.83,14.33,16.88,0.0
5202,64.0,10.0,2.0,8.67,4.21,10.96,2.75,5.17,3.08,6.96,5.54,6.21,8.12,6.13,1.0
5203,68.0,2.0,12.0,8.5,7.75,10.54,2.54,8.46,5.41,6.42,4.17,2.46,3.17,7.25,1.0
5204,76.0,7.0,29.0,10.34,6.04,5.96,4.88,7.5,4.38,9.25,6.63,8.08,7.71,11.17,0.0
5205,77.0,8.0,31.0,7.62,7.29,10.75,3.5,4.79,4.75,7.46,4.83,4.58,3.96,11.75,1.0
5206,70.0,5.0,20.0,11.63,12.42,11.0,8.12,17.25,12.21,15.83,12.04,16.42,12.25,19.5,0.0
5207,69.0,1.0,31.0,10.5,11.67,9.25,7.33,11.0,4.17,12.29,6.5,11.38,9.0,15.71,0.0
5208,65.0,7.0,28.0,16.21,14.17,14.12,8.5,17.08,9.46,14.09,13.42,11.34,12.79,16.0,0.0
5209,77.0,12.0,6.0,10.63,4.38,15.09,5.75,7.96,8.75,18.34,13.46,12.29,11.04,12.62,0.0
5210,65.0,7.0,31.0,11.08,7.04,9.67,6.54,11.58,9.13,13.29,11.92,9.5,12.0,13.96,0.0
5211,73.0,12.0,30.0,7.62,6.42,6.04,2.13,6.5,3.25,8.71,3.67,5.63,7.54,10.58,0.0
5212,69.0,11.0,8.0,18.25,21.96,12.25,10.63,19.41,11.21,18.16,16.25,16.33,14.0,23.87,0.0
5213,62.0,8.0,10.0,13.25,13.5,13.88,9.29,12.54,9.75,14.29,13.88,11.54,13.21,18.79,0.0
5214,75.0,12.0,28.0,16.29,15.04,14.37,8.0,9.87,8.33,13.04,11.67,13.21,12.71,14.71,0.0
5215,71.0,11.0,23.0,20.54,19.04,16.62,9.96,15.09,9.59,12.5,10.41,12.29,10.54,17.37,0.0
5216,75.0,10.0,21.0,23.83,25.84,18.88,9.59,22.79,14.37,16.66,16.71,14.75,12.5,20.67,0.0
5217,72.0,4.0,1.0,14.83,14.12,15.63,8.5,15.83,11.87,17.04,15.25,14.46,11.83,18.66,0.0
5218,69.0,4.0,4.0,5.75,2.88,12.29,3.21,4.63,1.17,3.42,1.5,1.58,1.54,5.63,1.0
5219,66.0,1.0,7.0,18.88,16.5,13.5,11.71,14.83,10.37,10.5,13.04,10.34,15.29,21.04,0.0
5220,70.0,10.0,15.0,9.13,7.87,6.34,4.17,9.13,6.92,6.13,4.5,6.21,3.63,6.46,1.0
5221,77.0,9.0,25.0,13.83,12.46,12.46,4.46,11.12,8.42,11.08,10.29,8.92,9.0,15.16,0.0
5222,66.0,7.0,13.0,18.91,15.0,12.21,10.88,17.83,11.63,14.83,12.58,13.75,14.58,18.25,0.0
5223,75.0,9.0,9.0,16.62,13.17,13.0,5.54,13.62,7.87,11.5,9.92,12.08,9.29,15.34,0.0
5224,76.0,11.0,1.0,13.96,15.67,10.29,6.46,12.79,9.08,10.0,9.67,10.21,11.63,23.09,0.0
5225,69.0,12.0,23.0,12.83,13.37,9.79,5.41,11.0,9.25,10.5,11.63,11.0,9.5,16.62,1.0
5226,68.0,7.0,6.0,3.33,1.17,3.54,1.29,3.88,1.04,2.42,3.29,2.92,1.71,6.92,1.0
5227,73.0,12.0,16.0,17.83,13.67,11.96,6.71,13.33,8.71,16.79,10.63,13.08,13.83,18.54,0.0
5228,66.0,6.0,7.0,7.04,5.13,8.17,2.42,3.25,1.33,2.5,1.54,2.04,4.0,6.92,1.0
5229,73.0,8.0,23.0,2.54,2.25,5.13,1.75,4.29,0.87,2.25,1.04,1.5,1.21,5.33,1.0
5230,69.0,2.0,17.0,8.04,4.25,6.83,1.33,3.17,0.04,4.08,0.25,0.96,1.96,6.67,1.0
5231,62.0,10.0,20.0,8.38,5.63,9.46,2.46,4.42,2.71,3.79,3.88,4.46,4.96,6.38,1.0
5232,64.0,9.0,1.0,17.71,16.0,12.71,8.21,15.37,11.17,11.29,11.17,9.0,11.46,15.59,1.0
5233,67.0,2.0,20.0,13.92,12.12,13.0,9.29,15.21,9.59,14.83,13.5,11.83,14.62,24.04,0.0
5234,65.0,5.0,13.0,8.17,13.92,11.34,8.33,10.79,8.67,7.41,9.79,7.21,9.79,12.25,1.0
5235,63.0,6.0,1.0,13.37,6.87,12.0,8.5,10.04,9.42,10.92,12.96,11.79,11.04,10.92,1.0
5236,70.0,12.0,6.0,21.62,18.21,15.96,12.42,19.95,12.87,17.33,14.79,16.88,15.16,22.5,0.0
5237,77.0,10.0,8.0,8.0,4.25,8.08,2.83,5.37,6.54,10.41,10.08,9.96,10.04,16.38,0.0
5238,75.0,7.0,13.0,13.37,8.92,12.87,7.12,9.92,7.0,6.58,5.17,10.08,6.34,9.13,1.0
5239,75.0,10.0,8.0,4.21,5.75,6.58,0.33,1.75,0.17,1.08,1.13,0.29,0.21,5.17,1.0
5240,70.0,10.0,6.0,10.79,10.79,8.08,4.71,9.87,6.08,11.63,9.67,10.67,9.38,15.09,0.0
5241,69.0,12.0,27.0,6.71,6.21,5.29,0.42,5.96,4.17,3.04,5.25,2.17,3.75,12.46,1.0
5242,74.0,9.0,20.0,12.79,10.29,12.96,5.41,10.75,7.04,9.67,12.0,9.87,9.38,18.54,0.0
5243,67.0,5.0,28.0,10.17,6.08,7.83,3.88,5.96,2.42,4.25,5.41,2.62,2.75,5.83,1.0
5244,68.0,4.0,23.0,9.42,6.58,11.46,7.12,12.04,7.38,7.58,9.08,5.75,8.71,9.0,1.0
5245,76.0,8.0,8.0,4.33,1.17,8.83,2.25,3.25,1.5,1.67,1.17,1.54,1.17,4.54,1.0
5246,69.0,1.0,20.0,18.12,16.21,19.21,8.46,11.96,9.87,12.54,11.92,9.38,11.12,16.62,0.0
5247,67.0,7.0,23.0,12.17,9.92,9.13,3.67,10.29,5.04,3.54,11.12,5.09,7.71,14.17,1.0
5248,69.0,4.0,24.0,20.08,16.71,16.5,9.5,14.96,7.96,9.25,8.96,8.5,5.75,10.25,1.0
5249,73.0,8.0,10.0,6.71,2.88,8.58,3.08,3.54,1.83,3.83,0.71,2.75,1.58,5.46,1.0
5250,65.0,7.0,3.0,9.33,9.67,14.37,8.08,7.41,5.54,9.38,8.67,6.96,10.34,11.0,0.0
5251,62.0,4.0,14.0,11.67,10.37,13.33,4.54,7.96,6.04,11.42,9.21,9.21,9.21,9.59,0.0
5252,61.0,10.0,19.0,17.12,12.67,16.5,9.59,10.25,8.29,13.21,10.63,12.0,13.13,13.96,0.0
5253,61.0,8.0,22.0,13.33,8.58,9.5,7.67,13.83,9.5,12.08,9.83,10.75,9.96,12.87,1.0
5254,69.0,2.0,18.0,20.08,14.92,19.41,7.33,12.58,6.21,10.88,8.75,8.42,8.17,10.21,0.0
5255,63.0,9.0,4.0,10.63,10.71,7.12,4.83,8.42,4.42,5.96,6.08,4.58,6.83,7.08,1.0
5256,64.0,11.0,11.0,13.83,14.79,13.08,6.08,12.46,9.42,8.96,12.71,7.87,11.67,16.21,0.0
5257,65.0,12.0,27.0,12.58,6.71,17.67,5.13,8.08,3.37,6.38,2.88,3.54,2.5,5.13,1.0
5258,78.0,10.0,29.0,9.67,10.13,10.88,5.09,8.25,6.04,3.42,5.33,7.67,8.96,18.38,0.0
5259,70.0,3.0,24.0,11.17,10.92,22.58,6.34,9.46,5.25,8.17,6.5,6.79,5.46,5.41,1.0
5260,71.0,9.0,24.0,10.75,2.17,18.41,2.79,7.29,6.92,6.17,4.83,6.38,2.71,8.46,1.0
5261,73.0,6.0,18.0,10.96,12.71,11.92,5.88,9.92,8.38,7.79,13.08,8.38,9.29,20.25,0.0
